GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ng-nexus-core,com.evolvsys.nexuse2e.core.service.validation,ComponentConstraintValidator,0,6,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.service.validation,ValidServiceConstraintValidator,0,18,0,0,0,5,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.service.validation,ValidServiceHasConnectionsConstraintValidator,3,13,1,3,1,3,1,2,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.schedule.provider,CronScheduleProvider,3,32,1,3,1,7,1,4,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.schedule.provider,HourAndMinuteIntervalScheduleProvider,17,55,2,6,6,11,2,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.schedule.provider,MisfireInstruction,0,15,0,0,0,3,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.schedule.provider,MillisecondScheduleProvider,3,43,1,5,1,10,1,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter,ParameterBatchLoaderHelper,145,4,14,0,27,1,16,1,9,1
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter,ParameterType,0,137,0,0,0,22,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter,Parameters,9,58,1,1,1,14,1,8,0,8
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,EbxmlConfig,5,48,2,2,1,7,2,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,EbxmlConstants,0,21,0,0,0,6,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,CpaIdScheme.new CpaIdScheme() {...},1,37,1,1,0,7,1,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,CpaIdScheme.new CpaIdScheme() {...},0,10,0,0,0,3,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,CpaIdScheme,0,20,0,0,0,5,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,PartyType,0,35,0,0,0,8,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,EbxmlUtils,26,98,3,5,9,20,3,9,0,8
ng-nexus-core,com.evolvsys.nexuse2e.core.ebxml,EbxmlTimestampFormatter,0,32,0,0,0,8,0,6,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.message.queue,MessageQueueJobConfiguration,0,60,0,0,0,24,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.message.queue,MessageQueueService,21,146,0,4,4,27,1,10,1,8
ng-nexus-core,com.evolvsys.nexuse2e.core.message.queue,MessageQueueJob,0,28,0,0,0,10,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.security,ChoreographyAccessInterceptor,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,ConfigImportEventHandler,0,24,0,4,0,8,0,4,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,ConfigImportFileHelper,0,69,1,1,0,15,1,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,NEXUSe2eConfigService,24,159,0,4,7,44,0,14,0,12
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,ConfigGraphQLService,66,21,0,0,10,7,12,3,12,3
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,ConfigHandlerService,0,399,0,24,0,84,0,30,0,18
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,ConfigInitializer,0,131,0,6,0,46,0,9,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,ConfigCrudService,28,47,1,1,13,13,1,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.config.service,ConfigParserService,0,156,0,0,0,34,0,11,0,11
ng-nexus-core,com.evolvsys.nexuse2e.core.route.service,ContextRouteFactory,50,304,12,14,13,56,11,21,1,18
ng-nexus-core,com.evolvsys.nexuse2e.core.route.service,RouteGraphQLService,18,83,0,0,2,13,2,11,2,11
ng-nexus-core,com.evolvsys.nexuse2e.core.route.service,RouteService,25,13,0,0,5,4,2,2,2,2
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter.mapper,ParameterMapper,29,220,5,19,10,49,8,20,3,13
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter.validation,ParameterValueConstraintValidator,67,0,8,0,22,0,5,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.service.http.client.rest,RestSslConnectionFactory,6,125,1,11,1,36,1,8,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.service.http.client.rest,NexusRestClientFactory,10,29,0,0,5,8,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.service.http.client.rest,RestHttpClientFactory,0,27,0,2,0,9,0,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.action.mapper,ActionMapper,37,19,2,0,9,4,4,3,3,3
ng-nexus-core,com.evolvsys.nexuse2e.core.action.mapper,ContextActionMapper,5,67,4,6,0,14,4,9,0,8
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.util,CertificateUtil,0,60,0,0,0,9,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerCertificateContainerBatchLoader,0,7,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerConnectionRequeueIntervalsBatchLoader,0,6,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerConnectionParameterBatchLoader,132,4,6,0,28,1,7,1,4,1
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerPartnerConnectionBatchLoader,9,7,0,0,1,2,1,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerConnectionService,4,6,0,0,1,2,1,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerService,28,27,0,0,5,6,2,2,2,2
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerConnectionGraphQLService,7,69,0,0,2,13,0,9,0,9
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerGraphQLService,7,51,0,0,2,10,0,8,0,8
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.service,PartnerBatchLoader,0,5,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.message.manual.model,ManualMessageStatus,0,21,0,0,0,4,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.system.security,BaseMessageAccessInterceptor,17,3,2,0,7,1,2,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.system.security,BaseConfigAccessInterceptor,17,3,2,0,7,1,2,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.routing,PartnerTargetPipelet,0,57,1,3,0,19,1,4,0,3
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.routing,RoutingMappingPipelet,0,165,0,2,0,54,0,10,0,9
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.routing,RoutingPipelet,0,61,0,0,0,22,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter.service,ParameterGraphQLService,15,4,2,0,3,1,2,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter.service,ParameterConverterRegistry,13,36,0,0,3,10,1,5,1,5
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter.service,ParameterConverterRegistrar,0,17,0,0,0,4,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core,AzureAuthenticationProvider,0,85,0,2,0,29,0,5,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.message.metadata.service,MetaDataGraphQLService,89,4,4,0,21,1,7,1,5,1
ng-nexus-core,com.evolvsys.nexuse2e.core.message.metadata.service,MetaDataService,4,94,0,8,1,20,1,9,1,3
ng-nexus-core,com.evolvsys.nexuse2e.core.route.mapper,ContextRouteMapper,10,7,0,0,1,3,2,2,2,2
ng-nexus-core,com.evolvsys.nexuse2e.core.route.mapper,RouteMapper,83,7,10,0,14,3,9,2,4,2
ng-nexus-core,com.evolvsys.nexuse2e.core.pipeline.security,PipelineAccessInterceptor,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.resolver.validation,ValidStartActionConstraintValidator,0,67,2,6,0,17,2,7,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.resolver.validation,ValidNextActionConstraintValidator,33,67,3,7,9,18,3,7,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.resolver.validation,ValidAcknowledgmentConstraintValidator,0,238,0,8,0,56,0,9,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.resolver.validation,ValidRouteConstraintValidator,34,18,2,4,8,4,2,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.resolver.validation,ValidConversationStateConstraintValidator,17,68,2,8,6,22,2,5,0,2
